absolut,4.0868123722506144
deep-dish,4.098774918777991
sushi,4.100495596002071
surpris,4.10683019823831
waitress,4.109143675267841
bite,4.114950892517044
insid,4.121378025362895
bacon,4.125489631742587
item,4.12725693706267
tomato,4.129027371281384
option,4.130209404515939
told,4.130209404515939
chocol,4.156574023236878
offer,4.157181372177504
part,4.158397177798394
impress,4.159005635377251
choic,4.165723217890466
weekend,4.166949459613711
fill,4.173720799736884
dip,4.174956893837413
onion,4.178674370237545
found,4.192424586877803
final,4.192424586877803
brisket,4.194945067103138
close,4.194945067103138
bean,4.197471916205047
hand,4.201274202154786
point,4.202544850356242
room,4.203817115158898
ate,4.2070048768637704
garlic,4.214697222486926
light,4.226999093393221
la,4.2302617390280375
sat,4.2302617390280375
red,4.230915547485457
earli,4.233535064373007
saturday,4.2348474005193575
total,4.240774319417126
town,4.24275779114178
cool,4.24275779114178
wing,4.24607234505468
wrong,4.246736576231543
door,4.248066363661545
steak,4.260114702177719
decor,4.264839651906373
felt,4.267549680665237
yummi,4.272309975271538
piec,4.277778204891733
tender,4.279149947219315
mouth,4.281211095321055
finish,4.295061732254954
locat,4.296457405893928
bring,4.299955135937683
guy,4.302059661442598
rice,4.302059661442598
decent,4.304168625317418
real,4.305577076254476
return,4.312649241515839
prepar,4.316204168828763
trip,4.316204168828763
cocktail,4.316916673312058
pretti-good,4.316916673312058
leav,4.319771778749038
mac,4.32335216209405
entre,4.325506561491077
pepper,4.3298293347930805
frite,4.335622254685864
dog,4.346575266705061
gave,4.348780339263376
chef,4.35394449681161
regular,4.356165897206763
sangria,4.3680974332358105
slice,4.3680974332358105
rememb,4.3695989350194075
diner,4.3695989350194075
mind,4.3695989350194075
includ,4.374117014994196
suggest,4.374872016917566
amount,4.380173051671238
fast,4.380173051671238
water,4.380932641529257
street,4.390093010927921
mayo,4.390860176289674
music,4.390860176289674
pasta,4.39393473674392
free,4.3962468765023
goat,4.3962468765023
NUMpm,4.397018779280881
oyster,4.400887256058802
talk,4.401662750475332
corn,4.407888451517785
mushroom,4.4117992895097835
incred,4.413367917282411
move,4.426006316154133
ambianc,4.426801544824272
stuf,4.431586242947608
miss,4.434788807734483
crisp,4.435591054067121
roast,4.436393944515711
wo,4.437197480115394
care,4.442032300169978
grill,4.442840381022031
short,4.445268548949186
mix,4.450142644707432
guess,4.456678615687217
yelp,4.458319305144677
season,4.461608781795076
pick,4.462432844470469
high-recommend,4.463257586785259
brought,4.463257586785259
wo-nt,4.464909114823732
smoke,4.467391532316988
heard,4.474041598387005
manag,4.483258253491929
glass,4.483258253491929
head,4.484943173856848
deal,4.486630937970569
white,4.487475889436132
interest,4.488321555448476
fine,4.495112753026477
sunday,4.495964904761044
fact,4.501093121127964
salti,4.504526600895854
cream,4.507109469314109
extrem,4.509699026220843
hous,4.523624403552444
bowl,4.523624403552444
green,4.5280161541334225
pay,4.529778269126822
coffe,4.533311841708133
eaten,4.535970239374743
hit,4.543094045102594
extra,4.543094045102594
cut,4.544882954345319
sashimi,4.549369278603992
girl,4.55116945910814
pull,4.556589526577479
space,4.558402763701659
cold,4.558402763701659
warm,4.560219294628057
varieti,4.561128799010898
stand,4.563862285906558
cake,4.563862285906558
soup,4.565688770432592
bill,4.566603265237981
friday,4.566603265237981
joint,4.570269630481558
butter,4.570269630481558
read,4.571188325998632
stuff,4.574871571414928
type,4.576718294008092
complet,4.584139478345709
crunchi,4.591616148688729
famili,4.59349408351293
prefer,4.594434375072572
vegetarian,4.599149140996275
uniqu,4.600094767544281
melt,4.617270762315291
add,4.630836861842011
front,4.630836861842011
show,4.630836861842011
local,4.632789987462893
thin,4.632789987462893
hear,4.634746935249854
dri,4.635726847136203
custom,4.638672357365959
expens,4.641626569263391
sampl,4.641626569263391
split,4.644589534394048
cheap,4.645579143579214
waffl,4.647561304783205
veggi,4.649547402754834
set,4.653531471769709
orlean,4.657531477103055
rest,4.659537495829921
mention,4.662554089369347
plenti,4.669628398811884
honest,4.671658856362265
hype,4.675732181749902
turn,4.680847282416672
die,4.688052666137942
truffl,4.689086257961225
kitchen,4.694270302748812
fair,4.698436975443659
glad,4.701573412933789
husband,4.7120998259207765
great-food,4.713158587269019
hot-dog,4.7206014711760975
slight,4.721669276936927
bartend,4.721669276936927
life,4.724879552567176
boyfriend,4.730253020628319
ago,4.735655518911667
ice,4.736739529857926
jam,4.738911083371433
grit,4.739998631058832
mango,4.739998631058832
smoqu,4.741087362794029
hostess,4.742177281158055
excit,4.742177281158055
averag,4.744360688138998
salmon,4.744360688138998
run,4.745454181960369
thick,4.745454181960369
readi,4.746548872819551
pickl,4.747644763340188
basic,4.748741856154561
lou,4.749840153903623
taco,4.7531423032993825
juici,4.75424544737154
stay,4.757562199997533
pricey,4.76311468511232
combin,4.765344340439588
hungri,4.766461035139663
tip,4.77094032594371
rich,4.77094032594371
cafe,4.773187517900615
watch,4.77543977110494
world,4.778827690776875
plan,4.779959552810559
base,4.781092697407728
choos,4.783362845942267
problem,4.785638159779403
wrap,4.785638159779403
bottl,4.789060867056905
satisfi,4.789060867056905
consist,4.790204377758984
sound,4.7959416281491265
roll,4.798245776633977
salt,4.80055524648264
ingredi,4.812183284477759
small-plate,4.812183284477759
knew,4.813353559625949
note,4.81452520592284
pomm,4.81452520592284
soft,4.818048403930157
simpl,4.819225567103172
liter,4.821584058762465
comfort,4.822765393808296
recent,4.825132258818562
NUM-peopl,4.826317795412663
duck,4.831074046947313
tuna,4.832266652932436
pomm-frite,4.833460682925043
crave,4.834656140329818
ad,4.835853028563664
textur,4.843064598279224
past,4.85032855273745
rabbit,4.852761643962091
birthday,4.85398041315622
heaven,4.85520066956145
sort,4.861324387411979
month,4.863784413252841
vegan,4.863784413252841
compar,4.872442475995956
rate,4.874930039467758
wall,4.876176145548005
toro,4.878673025746592
convers,4.88117615596471
creami,4.8836855675701365
dress,4.886201292167383
lack,4.888723361600094
portillo,4.889986785646865
chili,4.895056504997116
money,4.900152057423716
tini,4.901430012869207
tradit,4.902709603574833
popular,4.906558229236127
word,4.906558229236127
good-food,4.907844403046871
de,4.9091322332313005
write,4.911712879824792
damn,4.914300203389743
complaint,4.9155963798511895
morn,4.9168942385667895
crazi,4.919495020266847
seafood,4.919495020266847
oliv,4.920797952047263
bake,4.922102583673928
rave,4.923408919587983
understand,4.926026722130063
bland,4.926026722130063
caramel,4.9286513955528335
beauti,4.932601367772147
wow,4.932601367772147
authent,4.933921499977071
solid,4.936567004165495
idea,4.936567004165495
rush,4.937892385406563
number,4.9405484294646795
vibe,4.943211546884163
easi,4.94990053503496
casual,4.9566345672163035
pleasant,4.959340928814047
shake,4.959340928814047
grab,4.962054634685643
yum,4.962054634685643
belli,4.963414254201682
min,4.968871293664741
oil,4.968871293664741
pequod,4.974358275881
ketchup,4.975734738589724
boston,4.978493361028803
chip,4.984033541404418
owner,4.985423395693473
pass,4.996612323611279
classic,4.999429226882391
NUM-min,5.002254087517946
babi,5.002254087517946
chutney,5.003669515921278
typic,5.0065063972564765
wife,5.0079278616038545
clean,5.009351349388708
crab,5.009351349388708
cochon,5.012204418371114
notic,5.016499342653995
black,5.016499342653995
italian-beef,5.020812792907715
outstand,5.025144929646849
spanish,5.029495915481175
hate,5.032407125688634
spice,5.038255095571057
heavi,5.039722447265007
counter,5.039722447265007
cup,5.041191955244367
benedict,5.041191955244367
strong,5.044137465474123
man,5.047091677371555
slow,5.051539423769792
nt-wait,5.056007041029508
treat,5.057500693286291
pie,5.060494707498895
eye,5.06199508287413
simpli,5.066509763228657
standard,5.066509763228657
sassi,5.071044918394048
NUM-hour,5.071044918394048
quartino,5.072561218912012
great-servic,5.072561218912012
seoul,5.075600734929909
greasi,5.07712396447043
malnati,5.078649517779267
play,5.0817076241380885
kick,5.083240191487866
mango-chutney,5.086312390524837
ton,5.089394057062244
jambalaya,5.092485249631918
boy,5.0971400291769
gumbo,5.101816577060802
chanc,5.106515097842356
blu-jam,5.106515097842356
forget,5.108086190074397
platter,5.111235798977293
present,5.111235798977293
st,5.112814331270343
chorizo,5.112814331270343
spinach,5.1255331036781175
south,5.1287382346270665
level,5.1287382346270665
pan,5.1287382346270665
general,5.1287382346270665
blu,5.131953671481041
easili,5.131953671481041
dark,5.133565275375382
saturday-night,5.135179480729923
suppos,5.136796295956828
heart,5.1384157295091315
addit,5.1384157295091315
save,5.140037789880999
parmesan,5.141662485608001
sad,5.144919817478308
cute,5.144919817478308
kid,5.1465524709021935
beat,5.1465524709021935
generous,5.149825796247162
tourist,5.149825796247162
chop,5.149825796247162
true,5.153109871448352
combo,5.161367556687334
fat,5.164689818879312
face,5.164689818879312
nola,5.166355098198373
realiz,5.171367640021917
opinion,5.176405434051874
due,5.181468736008421
kinda,5.191672906182663
empti,5.1950975670640265
ridicul,5.1950975670640265
spend,5.203710884742142
avoid,5.20544248690642
vanilla,5.207177092718628
trendi,5.208914712617169
deliv,5.210655357094953
mine,5.210655357094953
blue,5.210655357094953
remind,5.214145762034722
scallop,5.214145762034722
long-wait,5.217648392585923
knowledg,5.217648392585923
block,5.217648392585923
bunch,5.2246906752113365
iberico,5.226459022268078
meatbal,5.226459022268078
bone,5.226459022268078
ham,5.22823050191646
prompt,5.22823050191646
girlfriend,5.22823050191646
job,5.233563847891823
NUM-year,5.233563847891823
paella,5.2371352802594195
ahead,5.2371352802594195
accommod,5.240719513487235
host,5.244316639668084
seoul-sassi,5.244316639668084
octopus,5.251549944261605
matter,5.251549944261605
savori,5.2533664751880025
afternoon,5.2533664751880025
goat-chees,5.257009466466504
stick,5.258835950992538
figur,5.258835950992538
gage,5.262498958751276
ice-cream,5.262498958751276
delight,5.2661754334805835
pair,5.2661754334805835
peach,5.271715613856199
bun,5.273569182505522
touch,5.273569182505522
singl,5.275426193252735
downtown,5.275426193252735
korean,5.279150592343718
risotto,5.281018006518512
hold,5.284763329248674
mediocr,5.29229632155622
weird,5.296084204873157
rare,5.296084204873157
slaw,5.296084204873157
neighborhood,5.296084204873157
lemon,5.297983540676809
friday-night,5.297983540676809
ladi,5.301793069093477
forward,5.303703289349596
avec,5.303703289349596
charg,5.3056171655318805
delish,5.31138087024863
good-thing,5.313309511155036
butteri,5.3152418789060905
terribl,5.319117852750783
lucki,5.321061487959354
fabul,5.321061487959354
lou-malnati,5.323008908243749
cover,5.323008908243749
dine-experi,5.3288740276961475
raw,5.330836736863996
establish,5.334773749823336
gravi,5.336748084127054
balanc,5.336748084127054
fanci,5.338726324139159
mussel,5.340708485343151
overwhelm,5.34468463372279
medium,5.34468463372279
long-line,5.34468463372279
pancak,5.348676654992327
case,5.348676654992327
lamb,5.350678657663001
NUMam,5.352684676389866
wait-staff,5.352684676389866
soggi,5.356708826689592
hotel,5.356708826689592
drive,5.356708826689592
yeah,5.358726990845829
skip,5.358726990845829
overpr,5.360749236226597
snack,5.362775579371829
long-time,5.364806036922211
rude,5.364806036922211
imagin,5.366840625619998
agre,5.368879362309847
explain,5.368879362309847
allig,5.370922263939647
middl,5.37502063033193
moist,5.377076129514025
origin,5.381199846697887
lunch-special,5.383268099761946
cheesi,5.3874174833087585
annoy,5.3874174833087585
today,5.389498649512583
limit,5.391584156003604
question,5.393674020923063
appl,5.393674020923063
dmk,5.395768262526178
meet,5.395768262526178
refil,5.395768262526178
longer,5.397866899183099
eggplant,5.402077431719443
corner,5.404189364922586
receiv,5.404189364922586
celebr,5.406305767828964
gen,5.408426659398102
famous,5.410552058710415
chocol-cake,5.410552058710415
mustard,5.416955495745622
fruit,5.416955495745622
appar,5.419099119288873
poutin,5.4255576993282855
issu,5.4255576993282855
summer,5.4255576993282855
highlight,5.4255576993282855
rock,5.4255576993282855
smell,5.4255576993282855
fall,5.4255576993282855
NUM-time,5.42771986233278
cost,5.42771986233278
pm,5.429886710417871
round,5.432058263931379
version,5.434234543353974
bathroom,5.436415569300334
short-rib,5.447392627931485
veget,5.451817413911841
NUM-pm,5.454037170650154
plain,5.454037170650154
sign,5.454037170650154
cobbler,5.454037170650154
coop,5.454037170650154
tea,5.456261865672265
complain,5.456261865672265
beehiv,5.458491520999534
import,5.458491520999534
communal,5.458491520999534
juic,5.46072615880095
bare,5.462965801394455
phenomen,5.462965801394455
sushi-gen,5.465210471248279
smaller,5.465210471248279
refresh,5.469714983369384
gaslight,5.471974871336821
interior,5.481065843038073
wood,5.481065843038073
syrup,5.485642510065485
creativ,5.485642510065485
mexican,5.490240219314114
forgot,5.490240219314114
app,5.494859165170409
upstair,5.494859165170409
afford,5.494859165170409
cone,5.497176663310771
drop,5.499499544726911
paper,5.501827834486503
luke,5.504161557832722
pitcher,5.504161557832722
weekday,5.511195584490102
buck,5.515912574368241
speak,5.5182794393785075
book,5.5182794393785075
smile,5.5182794393785075
floor,5.5206519197321375
jazz,5.5206519197321375
brown,5.5206519197321375
bottom,5.5206519197321375
stomach,5.5206519197321375
cheddar,5.5206519197321375
homemad,5.523030042137105
similar,5.523030042137105
thin-crust,5.523030042137105
mood,5.527803320889763
opt,5.530198531615718
nt-mind,5.530198531615718
strawberri,5.530198531615718
chose,5.535006233183821
nt-eat,5.5374187795892045
suck,5.539837160453486
peanut,5.542261404064993
shop,5.542261404064993
monday,5.542261404064993
accompani,5.5446915389182845
patron,5.5446915389182845
shoulder,5.549569597371717
effici,5.552017579010357
brais,5.554471567971924
doubl,5.554471567971924
hang,5.556931593812787
nyc,5.556931593812787
guest,5.55939768630798
admit,5.561869875453369
minut-wait,5.566832664795498
guacamol,5.56932332610795
booth,5.571820206306537
god,5.571820206306537
north,5.571820206306537
patti,5.576832748130082
happi-hour,5.576832748130082
curri,5.576832748130082
orang,5.579348472727329
aioli,5.581870542160039
cozi,5.581870542160039
modern,5.5843989885133976
difficult,5.586933844116586
occas,5.589475141545258
nois,5.589475141545258
patata,5.5920229136240565
spectacular,5.594577193429154
luckili,5.594577193429154
banana,5.594577193429154
al,5.602279413791246
clam,5.602279413791246
request,5.602279413791246
wait-NUM,5.604860060384738
belgian,5.607447383949689
patio,5.610041419126735
begin,5.610041419126735
hole,5.612642200826793
japanes,5.612642200826793
margarita,5.612642200826793
buy,5.615249764233873
folk,5.617864144807944
wait-time,5.617864144807944
american,5.620485378287818
downstair,5.623113500694088
brava,5.625748548332093
bf,5.628390557794932
fix,5.628390557794932
tuesday,5.628390557794932
game,5.631039565966509
poor,5.631039565966509
lover,5.631039565966509
spent,5.633695610024625
sprout,5.633695610024625
shot,5.636358727444108
peach-cobbler,5.636358727444108
warn,5.636358727444108
eater,5.641706333770704
bother,5.641706333770704
dream,5.641706333770704
delux,5.6443908991413725
fit,5.6443908991413725
odd,5.6443908991413725
rpm,5.647082690807084
larger,5.647082690807084
deserv,5.649781747776249
healthi,5.652488109373992
compliment,5.655201815245588
outdoor,5.655201815245588
order-NUM,5.655201815245588
scrambl,5.657922905359949
nt-rememb,5.657922905359949
noisi,5.660651420013153
bigger,5.660651420013153
southern,5.660651420013153
year-ago,5.660651420013153
worst,5.666130885777779
pineappl,5.666130885777779
pepperoni,5.668881919149668
leftov,5.671640541588748
quarter,5.671640541588748
burnt,5.671640541588748
low,5.677180721964364
mom,5.677180721964364
con,5.67996236492624
paid,5.682751767013819
favorit-restaur,5.68554897163488
beer-select,5.68554897163488
thursday,5.68554897163488
apolog,5.688354022562489
moment,5.688354022562489
fatti,5.6939878402807445
salsa,5.699653577816422
state,5.702498529948653
beef-sandwich,5.702498529948653
mercadito,5.702498529948653
larg-group,5.70535159893106
east,5.70535159893106
memor,5.70535159893106
pig,5.708212831212092
loui,5.708212831212092
doubt,5.708212831212092
dine-room,5.708212831212092
posit,5.708212831212092
cramp,5.711082273640045
heat,5.711082273640045
meh,5.711082273640045
environ,5.711082273640045
continu,5.711082273640045
hell,5.716845978356795
scene,5.716845978356795
dollar,5.716845978356795
waitstaff,5.719740336383159
worri,5.7226430960411205
sea,5.7226430960411205
break,5.725554306248579
great-atmospher,5.725554306248579
brussel,5.728474016351914
egg-benedict,5.731402276131003
sens,5.731402276131003
cafe-iberico,5.737284646034069
hash,5.737284646034069
squid,5.737284646034069
buddha,5.737284646034069
mess,5.737284646034069
relax,5.737284646034069
lobster,5.740238857931501
concept,5.740238857931501
chewi,5.743201823062157
cuisin,5.7461735934513145
inform,5.749154221589452
fare,5.749154221589452
pesto,5.752143760437819
milkshak,5.752143760437819
signatur,5.752143760437819
horribl,5.752143760437819
fire,5.752143760437819
nt-care,5.755142263434076
batter,5.755142263434076
pure,5.755142263434076
ring,5.755142263434076
pictur,5.755142263434076
prosciutto,5.7581497844980305
regret,5.7581497844980305
crunch,5.761166378037457
tangi,5.764192098953993
art,5.764192098953993
huge-fan,5.764192098953993
big-fan,5.767227002649148
houston,5.767227002649148
drunk,5.767227002649148
def,5.770271145030375
uni,5.770271145030375
ambienc,5.770271145030375
veal,5.770271145030375
blend,5.770271145030375
cajun,5.773324582517266
sister,5.773324582517266
great-experi,5.773324582517266
tough,5.773324582517266
pop,5.776387372047812
ball,5.779459571084781
travel,5.779459571084781
soda,5.78254123762219
texa,5.78254123762219
frequent,5.78254123762219
bag,5.785632430191863
omg,5.785632430191863
notch,5.785632430191863
separ,5.785632430191863
tofu,5.785632430191863
wast,5.785632430191863
good-servic,5.788733207870111
klub,5.788733207870111
yelper,5.788733207870111
brussel-sprout,5.788733207870111
avocado,5.791843630284503
straight,5.794963757620747
comment,5.794963757620747
fell,5.794963757620747
desert,5.798093650629674
patata-brava,5.798093650629674
superb,5.801233370634343
milk,5.801233370634343
south-end,5.801233370634343
pour,5.801233370634343
attitud,5.804382979537238
calamari,5.804382979537238
foodi,5.807542539827607
hip,5.807542539827607
met,5.807542539827607
catfish,5.8107121145888865
deliveri,5.8107121145888865
rang,5.8107121145888865
dive,5.8107121145888865
california,5.813891767506266
equal,5.813891767506266
ravioli,5.813891767506266
adventur,5.817081562874366
perfect-cook,5.817081562874366
poach,5.817081562874366
forev,5.820281565605037
nt-order,5.820281565605037
upscal,5.820281565605037
fork,5.829943476516774
los,5.829943476516774
bloodi,5.833184970440945
absolut-delici,5.839699651462139
vinegar,5.846257052008298
tad,5.84955194790515
chunk,5.85285773603965
skin,5.85285773603965
card,5.856174488665643
asian,5.859502278758319
breakfast-klub,5.862841180023833
bacon-wrap,5.862841180023833
miso,5.862841180023833
restaur-week,5.862841180023833
multipl,5.862841180023833
blow,5.862841180023833
fluffi,5.862841180023833
cooki,5.862841180023833
cornbread,5.862841180023833
experienc,5.862841180023833
biscuit,5.866191266909115
window,5.866191266909115
dumpl,5.86955261461182
coleslaw,5.86955261461182
nt-feel,5.86955261461182
build,5.86955261461182
confus,5.86955261461182
divin,5.872925299090459
mash,5.872925299090459
nt-make,5.872925299090459
dough,5.872925299090459
overcook,5.876309397074699
rosemari,5.876309397074699
extens,5.876309397074699
major,5.876309397074699
trust,5.879704986075837
stood,5.879704986075837
turkey,5.883112144397452
gotta,5.883112144397452
mari,5.886530951146237
honey,5.889961486243027
countri,5.889961486243027
sour,5.893403830434
addict,5.893403830434
design,5.896858065302087
hey,5.896858065302087
dozen,5.896858065302087
custom-servic,5.896858065302087
club,5.896858065302087
creat,5.9003242732785735
edg,5.9003242732785735
nearbi,5.9003242732785735
liver,5.9003242732785735
chair,5.9003242732785735
teriyaki,5.9003242732785735
layer,5.9003242732785735
nt-expect,5.903802537654898
menus,5.903802537654898
futur,5.907292942594666
step,5.907292942594666
downsid,5.910795573145869
mercat,5.910795573145869
mistak,5.910795573145869
wrap-date,5.914310515253313
delici-food,5.914310515253313
store,5.914310515253313
cowork,5.917837855771282
phone,5.917837855771282
portion-size,5.917837855771282
york,5.921377682476406
make-reserv,5.921377682476406
damn-good,5.921377682476406
quiet,5.921377682476406
wednesday,5.921377682476406
smoki,5.921377682476406
hint,5.924930084080773
catch,5.928495150245269
omelett,5.928495150245269
bore,5.928495150245269
alcohol,5.928495150245269
melros,5.932072971593153
hour-wait,5.932072971593153
negat,5.935663639723882
beet,5.935663639723882
ve-eaten,5.935663639723882
gnocchi,5.939267247227181
pleasant-surpris,5.939267247227181
meant,5.939267247227181
form,5.942883887697369
super-friend,5.942883887697369
previous,5.946513655747948
sooo,5.946513655747948
handl,5.950156647026449
lost,5.95381295822956
stori,5.95381295822956
young,5.957482687118522
blueberri,5.9611659325348185
pud,5.9611659325348185
cole,5.9611659325348185
earlier,5.9648627944161445
giant,5.9648627944161445
chat,5.9648627944161445
stuck,5.9685733738126805
insan,5.9685733738126805
throw,5.9685733738126805
profession,5.9685733738126805
knock,5.9685733738126805
gross,5.972297772903662
buddha-bowl,5.972297772903662
hearti,5.972297772903662
polit,5.972297772903662
bud,5.97603609501427
dirti,5.97603609501427
NUMth,5.97603609501427
great-time,5.97603609501427
garlic-mayo,5.97603609501427
load,5.97978844463282
fail,5.97978844463282
tortilla,5.987335650268203
answer,5.987335650268203
top-notch,5.987335650268203
burrito,5.987335650268203
tartar,5.987335650268203
advanc,5.987335650268203
constant,5.987335650268203
meati,5.987335650268203
school,5.991130721236755
enter,5.991130721236755
sugar,5.991130721236755
tokyo,5.991130721236755
carri,5.994940249653422
overpow,5.994940249653422
strang,5.994940249653422
detail,5.998764346091826
romant,5.998764346091826
depend,6.002603122398992
chill,6.002603122398992
marin,6.002603122398992
bloodi-mari,6.002603122398992
organ,6.006456691714981
twist,6.006456691714981
biggest,6.006456691714981
byob,6.006456691714981
bc,6.010325168492902
miso-soup,6.010325168492902
stuf-date,6.010325168492902
awhil,6.010325168492902
blown,6.010325168492902
companion,6.0142086685192995
age,6.0142086685192995
match,6.0142086685192995
fave,6.0142086685192995
learn,6.018107308934956
random,6.018107308934956
basil,6.018107308934956
cole-slaw,6.018107308934956
starter,6.018107308934956
charm,6.018107308934956
term,6.018107308934956
event,6.018107308934956
compani,6.018107308934956
sashimi-lunch,6.022021208256093
tempura,6.022021208256093
wide,6.022021208256093
fondu,6.025950486395983
favor,6.025950486395983
giordano,6.025950486395983
guac,6.029895264686999
red-bean,6.029895264686999
flatbread,6.029895264686999
nt-bad,6.033855665903096
alright,6.033855665903096
direct,6.041823835552273
employe,6.041823835552273
cheek,6.041823835552273
sell,6.041823835552273
nt-tast,6.041823835552273
ass,6.045831856949811
box,6.045831856949811
san,6.045831856949811
smooth,6.045831856949811
starv,6.045831856949811
settl,6.045831856949811
weather,6.045831856949811
coat,6.045831856949811
tight,6.049856007249537
specialti,6.049856007249537
car,6.053896416786542
peppercorn,6.057953217482156
band,6.057953217482156
reuben,6.057953217482156
mark,6.062026542869792
intim,6.062026542869792
babi-back,6.062026542869792
absolut-love,6.062026542869792
polenta,6.062026542869792
desir,6.066116528121317
lettuc,6.066116528121317
cook-perfect,6.066116528121317
favorit-dish,6.066116528121317
conveni,6.07022331007397
holi,6.07022331007397
underwhelm,6.07022331007397
complimentari,6.07022331007397
funni,6.07022331007397
shell,6.07022331007397
mozzarella,6.07022331007397
poach-egg,6.07022331007397
featur,6.074347027257833
blue-chees,6.078487819923864
gem,6.078487819923864
queso,6.078487819923864
creol,6.0826458300725275
spread,6.0826458300725275
tonight,6.0826458300725275
iron,6.0868212014830085
tap,6.0868212014830085
natur,6.0868212014830085
besh,6.0868212014830085
char,6.0868212014830085
view,6.0868212014830085
gras,6.0910140797430445
color,6.0910140797430445
specif,6.0910140797430445
friend-order,6.099452948388909
menu-item,6.099452948388909
NUM-NUM,6.099452948388909
cevich,6.099452948388909
accept,6.099452948388909
total-worth,6.103699239270361
center,6.103699239270361
mint,6.103699239270361
unbeliev,6.103699239270361
louisiana,6.103699239270361
cheaper,6.103699239270361
win,6.107963638056818
latt,6.107963638056818
good-time,6.107963638056818
amaz-food,6.107963638056818
terrif,6.107963638056818
goto,6.1122462998488185
post,6.1122462998488185
gonna,6.1122462998488185
memori,6.11654738174821
squeez,6.11654738174821
burn,6.11654738174821
pretenti,6.120867042892725
confit,6.120867042892725
ny,6.125205444491324
rub,6.125205444491324
asparagus,6.125205444491324
uncomfort,6.125205444491324
stapl,6.125205444491324
loop,6.125205444491324
picki,6.125205444491324
oliv-oil,6.125205444491324
shock,6.125205444491324
tapa-restaur,6.125205444491324
attempt,6.12956274986028
soak,6.12956274986028
lol,6.1339391244600785
NUMnd,6.1339391244600785
appetit,6.1339391244600785
wear,6.1339391244600785
yellowtail,6.138334735933117
awkward,6.142749754142233
john,6.142749754142233
angel,6.142749754142233
